Fecha;Tipo Producto;Exportaciones Tm
2015-03;QUEROSENO AVIACIÓN;83259
2015-03;OTROS QUEROSENOS;54
2015-03;GLP;5391
2015-04;BIODIESEL;86267
2015-04;GASÓLEO A;116616
2015-04;GASÓLEO B;1286
2015-04;GASÓLEO C;3006
2015-04;OTROS GASOLEOS;192115
2015-04;BIOETANOL;13426
2015-04;GASOLINA  AUTO. S/PB 95 I.O.;114966
2015-04;GASOLINA  AUTO. S/PB 98 I.O.;1324
2015-04;OTRAS GASOLINAS;146905
2015-04;FUELÓLEO  BIA;136595
2015-04;OTROS FUELÓLEOS;63866
2015-04;QUEROSENO AVIACIÓN;80138
2015-04;OTROS QUEROSENOS;108
2015-04;GLP;4629
2015-05;BIODIESEL;73458
2015-05;GASÓLEO A;63691
2015-05;GASÓLEO B;1345
2015-05;GASÓLEO C;37610
2015-05;OTROS GASOLEOS;273709
2015-05;BIOETANOL;14427
2015-05;GASOLINA  AUTO. S/PB 95 I.O.;60425
2015-05;GASOLINA  AUTO. S/PB 98 I.O.;121
2015-05;OTRAS GASOLINAS;202722
2015-05;FUELÓLEO  BIA;33732
2015-05;OTROS FUELÓLEOS;78428
2015-05;QUEROSENO AVIACIÓN;3823
2015-05;OTROS QUEROSENOS;0
2015-05;GLP;6990
2015-06;BIODIESEL;88314
2015-06;GASÓLEO A;78798
2015-06;GASÓLEO B;4749
2015-06;GASÓLEO C;158741
2015-06;OTROS GASOLEOS;325191
2015-06;BIOETANOL;16919
2015-06;GASOLINA  AUTO. S/PB 95 I.O.;37616
2015-06;GASOLINA  AUTO. S/PB 98 I.O.;120
2015-06;OTRAS GASOLINAS;212194
2015-06;FUELÓLEO  BIA;127578
2015-06;OTROS FUELÓLEOS;57754
2015-06;QUEROSENO AVIACIÓN;6126
2015-06;OTROS QUEROSENOS;0
2015-06;GLP;7175
2015-07;BIODIESEL;107903
2015-07;GASÓLEO A;50293
2015-07;GASÓLEO B;34619
2015-07;GASÓLEO C;102090
2015-07;OTROS GASOLEOS;343152
2015-07;BIOETANOL;16556
2015-07;GASOLINA  AUTO. S/PB 95 I.O.;67844
2015-07;GASOLINA  AUTO. S/PB 98 I.O.;303
2015-07;OTRAS GASOLINAS;311790
2015-07;FUELÓLEO  BIA;135271
2015-07;OTROS FUELÓLEOS;75599
2015-07;QUEROSENO AVIACIÓN;222
2015-07;OTROS QUEROSENOS;0
2015-07;GLP;7812
2015-08;BIODIESEL;103870
2015-08;GASÓLEO A;52946
2015-08;GASÓLEO B;1869
2015-08;GASÓLEO C;37639
2015-08;OTROS GASOLEOS;351374
2015-08;BIOETANOL;13594
2015-08;GASOLINA  AUTO. S/PB 95 I.O.;61618
2015-08;GASOLINA  AUTO. S/PB 98 I.O.;173
2015-08;OTRAS GASOLINAS;239210
2015-08;FUELÓLEO  BIA;93372
2015-08;OTROS FUELÓLEOS;68188
2015-08;QUEROSENO AVIACIÓN;828
2015-08;OTROS QUEROSENOS;0
2015-08;GLP;6467
2015-09;BIODIESEL;56339
2015-09;GASÓLEO A;80409
2015-09;GASÓLEO B;1539
2015-09;GASÓLEO C;40792
2015-09;OTROS GASOLEOS;514555
2015-09;BIOETANOL;14705
2015-09;GASOLINA  AUTO. S/PB 95 I.O.;137187
2015-09;GASOLINA  AUTO. S/PB 98 I.O.;276
2015-09;OTRAS GASOLINAS;209746
2015-09;FUELÓLEO  BIA;103227
2015-09;OTROS FUELÓLEOS;143255
2015-09;QUEROSENO AVIACIÓN;23317
2015-09;OTROS QUEROSENOS;27
2015-09;GLP;18146
2015-10;BIODIESEL;76551
2015-10;GASÓLEO A;124707
2015-10;GASÓLEO B;2096
2015-10;GASÓLEO C;65845
2015-10;OTROS GASOLEOS;383748
2015-10;BIOETANOL;9447
2015-10;GASOLINA  AUTO. S/PB 95 I.O.;161050
2015-10;GASOLINA  AUTO. S/PB 98 I.O.;1526
2015-10;OTRAS GASOLINAS;323007
2015-10;FUELÓLEO  BIA;127114
2015-10;OTROS FUELÓLEOS;120020
2015-10;QUEROSENO AVIACIÓN;70237
2015-10;OTROS QUEROSENOS;53
2015-10;GLP;10058
2015-11;BIODIESEL;72404
2015-11;GASÓLEO A;134993
2015-11;GASÓLEO B;3041
2015-11;GASÓLEO C;10649
2015-11;OTROS GASOLEOS;300417
2015-11;BIOETANOL;14280
2015-11;GASOLINA  AUTO. S/PB 95 I.O.;186826
2015-11;GASOLINA  AUTO. S/PB 98 I.O.;316
2015-11;OTRAS GASOLINAS;209035
2015-11;FUELÓLEO  BIA;130644
2015-11;OTROS FUELÓLEOS;55872
2015-11;QUEROSENO AVIACIÓN;90295
2015-11;OTROS QUEROSENOS;27
2015-11;GLP;4880
2015-12;BIODIESEL;50740
2015-12;GASÓLEO A;125170
2015-12;GASÓLEO B;6128
2015-12;GASÓLEO C;24784
2015-12;OTROS GASOLEOS;369032
2015-12;BIOETANOL;12946
2015-12;GASOLINA  AUTO. S/PB 95 I.O.;190945
2015-12;GASOLINA  AUTO. S/PB 98 I.O.;390
2015-12;OTRAS GASOLINAS;294216
2015-12;FUELÓLEO  BIA;65963
2015-12;OTROS FUELÓLEOS;215955
2015-12;QUEROSENO AVIACIÓN;8999
2015-12;OTROS QUEROSENOS;27
2015-12;GLP;4890
2016-01;BIODIESEL;76428
2016-01;GASÓLEO A;116048
2016-01;GASÓLEO B;726
2016-01;GASÓLEO C;13115
2016-01;OTROS GASOLEOS;240649
2016-01;BIOETANOL;10472
2016-01;GASOLINA  AUTO. S/PB 95 I.O.;89081
2016-01;GASOLINA  AUTO. S/PB 98 I.O.;400
2016-01;OTRAS GASOLINAS;186102
2016-01;FUELÓLEO  BIA;35670
2016-01;OTROS FUELÓLEOS;98302
2016-01;QUEROSENO AVIACIÓN;85449
2016-01;OTROS QUEROSENOS;27
2016-01;GLP;10346
2016-02;BIODIESEL;83833
2016-02;GASÓLEO A;158490
2016-02;GASÓLEO B;1117
2016-02;GASÓLEO C;8428
2016-02;OTROS GASOLEOS;147823
2016-02;BIOETANOL;13681
2016-02;GASOLINA  AUTO. S/PB 95 I.O.;211421
2016-02;GASOLINA  AUTO. S/PB 98 I.O.;2453
2016-02;OTRAS GASOLINAS;187883
2016-02;FUELÓLEO  BIA;127306
2016-02;OTROS FUELÓLEOS;68312
2016-02;QUEROSENO AVIACIÓN;14783
2016-02;OTROS QUEROSENOS;27
2016-02;GLP;10199
2016-03;BIODIESEL;113713
2016-03;GASÓLEO A;122453
2016-03;GASÓLEO B;1171
2016-03;GASÓLEO C;32823
2016-03;OTROS GASOLEOS;194083
2016-03;BIOETANOL;17359
2016-03;GASOLINA  AUTO. S/PB 95 I.O.;121742
2016-03;GASOLINA  AUTO. S/PB 98 I.O.;2613
2016-03;OTRAS GASOLINAS;357801
2016-03;FUELÓLEO  BIA;796
2016-03;OTROS FUELÓLEOS;55998
2016-03;QUEROSENO AVIACIÓN;159703
2016-03;OTROS QUEROSENOS;53
2016-03;GLP;6602
2016-04;BIODIESEL;113056
2016-04;GASÓLEO A;197293
2016-04;GASÓLEO B;1973
2016-04;GASÓLEO C;29834
2016-04;OTROS GASOLEOS;56081
2016-04;BIOETANOL;8164
2016-04;GASOLINA  AUTO. S/PB 95 I.O.;187441
2016-04;GASOLINA  AUTO. S/PB 98 I.O.;1486
2016-04;OTRAS GASOLINAS;233891
2016-04;FUELÓLEO  BIA;43404
2016-04;OTROS FUELÓLEOS;29955
2016-04;QUEROSENO AVIACIÓN;16586
2016-04;OTROS QUEROSENOS;27
2016-04;GLP;5750
2016-05;BIODIESEL;117362
2016-05;GASÓLEO A;194302
2016-05;GASÓLEO B;2747
2016-05;GASÓLEO C;507
2016-05;OTROS GASOLEOS;121600
2016-05;BIOETANOL;3140
2016-05;GASOLINA  AUTO. S/PB 95 I.O.;144568
2016-05;GASOLINA  AUTO. S/PB 98 I.O.;513
2016-05;OTRAS GASOLINAS;196824
2016-05;FUELÓLEO  BIA;40826
2016-05;OTROS FUELÓLEOS;162830
2016-05;QUEROSENO AVIACIÓN;76464
2016-05;OTROS QUEROSENOS;81
2016-05;GLP;9457
2016-06;BIODIESEL;97920
2016-06;GASÓLEO A;299163
2016-06;GASÓLEO B;1320
2016-06;GASÓLEO C;51121
2016-06;OTROS GASOLEOS;121534
2016-06;BIOETANOL;2202
2016-06;GASOLINA  AUTO. S/PB 95 I.O.;165561
2016-06;GASOLINA  AUTO. S/PB 98 I.O.;508
2016-06;OTRAS GASOLINAS;258682
2016-06;FUELÓLEO  BIA;3743
2016-06;OTROS FUELÓLEOS;105317
2016-06;QUEROSENO AVIACIÓN;57739
2016-06;OTROS QUEROSENOS;165
2016-06;GLP;8153
2016-07;BIODIESEL;131095
2016-07;GASÓLEO A;206805
2016-07;GASÓLEO B;1646
2016-07;GASÓLEO C;44240
2016-07;OTROS GASOLEOS;161000
2016-07;BIOETANOL;0
2016-07;GASOLINA  AUTO. S/PB 95 I.O.;163361
2016-07;GASOLINA  AUTO. S/PB 98 I.O.;462
2016-07;OTRAS GASOLINAS;216523
2016-07;FUELÓLEO  BIA;34209
2016-07;OTROS FUELÓLEOS;203269
2016-07;QUEROSENO AVIACIÓN;42556
2016-07;OTROS QUEROSENOS;109
2016-07;GLP;10713
2016-08;BIODIESEL;136317
2016-08;GASÓLEO A;173017
2016-08;GASÓLEO B;1294
2016-08;GASÓLEO C;44228
2016-08;OTROS GASOLEOS;134392
2016-08;BIOETANOL;7889
2016-08;GASOLINA  AUTO. S/PB 95 I.O.;109264
2016-08;GASOLINA  AUTO. S/PB 98 I.O.;2788
2016-08;OTRAS GASOLINAS;138730
2016-08;FUELÓLEO  BIA;104253
2016-08;OTROS FUELÓLEOS;323229
2016-08;QUEROSENO AVIACIÓN;37899
2016-08;OTROS QUEROSENOS;108
2016-08;GLP;17023
2016-09;BIODIESEL;105745
2016-09;GASÓLEO A;291041
2016-09;GASÓLEO B;1599
2016-09;GASÓLEO C;42948
2016-09;OTROS GASOLEOS;199917
2016-09;BIOETANOL;80
2016-09;GASOLINA  AUTO. S/PB 95 I.O.;128233
2016-09;GASOLINA  AUTO. S/PB 98 I.O.;3124
2016-09;OTRAS GASOLINAS;133369
2016-09;FUELÓLEO  BIA;166723
2016-09;OTROS FUELÓLEOS;176713
2016-09;QUEROSENO AVIACIÓN;10937
2016-09;OTROS QUEROSENOS;54
2016-09;GLP;9761
2016-10;BIODIESEL;80315
2016-10;GASÓLEO A;208965
2016-10;GASÓLEO B;2430
2016-10;GASÓLEO C;34100
2016-10;OTROS GASOLEOS;406645
2016-10;BIOETANOL;4330
2016-10;GASOLINA  AUTO. S/PB 95 I.O.;194582
2016-10;GASOLINA  AUTO. S/PB 98 I.O.;1438
2016-10;OTRAS GASOLINAS;245581
2016-10;FUELÓLEO  BIA;107012
2016-10;OTROS FUELÓLEOS;243985
2016-10;QUEROSENO AVIACIÓN;13170
2016-10;OTROS QUEROSENOS;27
2016-10;GLP;9314
2016-11;BIODIESEL;68959
2016-11;GASÓLEO A;204024
2016-11;GASÓLEO B;1780
2016-11;GASÓLEO C;65722
2016-11;OTROS GASOLEOS;270368
2016-11;BIOETANOL;3314
2016-11;GASOLINA  AUTO. S/PB 95 I.O.;104973
2016-11;GASOLINA  AUTO. S/PB 98 I.O.;485
2016-11;OTRAS GASOLINAS;228229
2016-11;FUELÓLEO  BIA;69298
2016-11;OTROS FUELÓLEOS;240640
2016-11;QUEROSENO AVIACIÓN;26087
2016-11;OTROS QUEROSENOS;0
2016-11;GLP;8255
2016-12;BIODIESEL;75482
2016-12;GASÓLEO A;189176
2016-12;GASÓLEO B;1889
2016-12;GASÓLEO C;76429
2016-12;OTROS GASOLEOS;498363
2016-12;BIOETANOL;216
2016-12;GASOLINA  AUTO. S/PB 95 I.O.;124039
2016-12;GASOLINA  AUTO. S/PB 98 I.O.;476
2016-12;OTRAS GASOLINAS;276279
2016-12;FUELÓLEO  BIA;117199
2016-12;OTROS FUELÓLEOS;179292
2016-12;QUEROSENO AVIACIÓN;104659
2016-12;OTROS QUEROSENOS;27
2016-12;GLP;6392
2017-01;BIODIESEL;98669
2017-01;GASÓLEO A;220315
2017-01;GASÓLEO B;1402
2017-01;GASÓLEO C;54528
2017-01;OTROS GASOLEOS;213856
2017-01;BIOETANOL;6917
2017-01;GASOLINA  AUTO. S/PB 95 I.O.;200928
2017-01;GASOLINA  AUTO. S/PB 98 I.O.;1405
2017-01;OTRAS GASOLINAS;200239
2017-01;FUELÓLEO  BIA;96070
2017-01;OTROS FUELÓLEOS;212653
2017-01;QUEROSENO AVIACIÓN;9354
2017-01;OTROS QUEROSENOS;27
2017-01;GLP;6037
2017-02;BIODIESEL;106408
2017-02;GASÓLEO A;271901
2017-02;GASÓLEO B;1442
2017-02;GASÓLEO C;9438
2017-02;OTROS GASOLEOS;101895
2017-02;BIOETANOL;3125
2017-02;GASOLINA  AUTO. S/PB 95 I.O.;127860
2017-02;GASOLINA  AUTO. S/PB 98 I.O.;393
2017-02;OTRAS GASOLINAS;116646
2017-02;FUELÓLEO  BIA;83488
2017-02;OTROS FUELÓLEOS;222486
2017-02;QUEROSENO AVIACIÓN;36017
2017-02;OTROS QUEROSENOS;54
2017-02;GLP;4880
2017-03;BIODIESEL;104566
2017-03;GASÓLEO A;290169
2017-03;GASÓLEO B;998
2017-03;GASÓLEO C;7336
2017-03;OTROS GASOLEOS;80421
2017-03;BIOETANOL;4644
2017-03;GASOLINA  AUTO. S/PB 95 I.O.;250769
2017-03;GASOLINA  AUTO. S/PB 98 I.O.;4114
2017-03;OTRAS GASOLINAS;229511
2017-03;FUELÓLEO  BIA;129532
2017-03;OTROS FUELÓLEOS;84386
2017-03;QUEROSENO AVIACIÓN;15174
2017-03;OTROS QUEROSENOS;27
2017-03;GLP;7640
2017-04;BIODIESEL;107110
2017-04;GASÓLEO A;250230
2017-04;GASÓLEO B;1746
2017-04;GASÓLEO C;6151
2017-04;OTROS GASOLEOS;211201
2017-04;BIOETANOL;3519
2017-04;GASOLINA  AUTO. S/PB 95 I.O.;129016
2017-04;GASOLINA  AUTO. S/PB 98 I.O.;2771
2017-04;OTRAS GASOLINAS;246534
2017-04;FUELÓLEO  BIA;109642
2017-04;OTROS FUELÓLEOS;67189
2017-04;QUEROSENO AVIACIÓN;53816
2017-04;OTROS QUEROSENOS;80
2017-04;GLP;16289
2017-05;BIODIESEL;121402
2017-05;GASÓLEO A;191961
2017-05;GASÓLEO B;1911
2017-05;GASÓLEO C;120295
2017-05;OTROS GASOLEOS;236639
2017-05;BIOETANOL;146
2017-05;GASOLINA  AUTO. S/PB 95 I.O.;208391
2017-05;GASOLINA  AUTO. S/PB 98 I.O.;10334
2017-05;OTRAS GASOLINAS;301419
2017-05;FUELÓLEO  BIA;90235
2017-05;OTROS FUELÓLEOS;187660
2017-05;QUEROSENO AVIACIÓN;31422
2017-05;OTROS QUEROSENOS;134
2017-05;GLP;19758
2017-06;BIODIESEL;151159
2017-06;GASÓLEO A;258158
2017-06;GASÓLEO B;1263
2017-06;GASÓLEO C;101988
2017-06;OTROS GASOLEOS;277209
2017-06;BIOETANOL;6677
2017-06;GASOLINA  AUTO. S/PB 95 I.O.;109579
2017-06;GASOLINA  AUTO. S/PB 98 I.O.;2107
2017-06;OTRAS GASOLINAS;183889
2017-06;FUELÓLEO  BIA;102419
2017-06;OTROS FUELÓLEOS;194790
2017-06;QUEROSENO AVIACIÓN;29211
2017-06;OTROS QUEROSENOS;134
2017-06;GLP;19937
2017-07;BIODIESEL;133257
2017-07;GASÓLEO A;429348
2017-07;GASÓLEO B;870
2017-07;GASÓLEO C;29974
2017-07;OTROS GASOLEOS;119179
2017-07;BIOETANOL;17585
2017-07;GASOLINA  AUTO. S/PB 95 I.O.;105043
2017-07;GASOLINA  AUTO. S/PB 98 I.O.;26638
2017-07;OTRAS GASOLINAS;196727
2017-07;FUELÓLEO  BIA;142327
2017-07;OTROS FUELÓLEOS;152159
2017-07;QUEROSENO AVIACIÓN;40692
2017-07;OTROS QUEROSENOS;107
2017-07;GLP;17879
2017-08;BIODIESEL;166286
2017-08;GASÓLEO A;346457
2017-08;GASÓLEO B;1140
2017-08;GASÓLEO C;20427
2017-08;OTROS GASOLEOS;195061
2017-08;BIOETANOL;9578
2017-08;GASOLINA  AUTO. S/PB 95 I.O.;184537
2017-08;GASOLINA  AUTO. S/PB 98 I.O.;1670
2017-08;OTRAS GASOLINAS;226246
2017-08;FUELÓLEO  BIA;147734
2017-08;OTROS FUELÓLEOS;76783
2017-08;QUEROSENO AVIACIÓN;79039
2017-08;OTROS QUEROSENOS;53
2017-08;GLP;15789
2017-09;BIODIESEL;151842
2017-09;GASÓLEO A;488510
2017-09;GASÓLEO B;1927
2017-09;GASÓLEO C;68809
2017-09;OTROS GASOLEOS;260230
2017-09;BIOETANOL;23269
2017-09;GASOLINA  AUTO. S/PB 95 I.O.;187100
2017-09;GASOLINA  AUTO. S/PB 98 I.O.;645
2017-09;OTRAS GASOLINAS;189402
2017-09;FUELÓLEO  BIA;127192
2017-09;OTROS FUELÓLEOS;90668
2017-09;QUEROSENO AVIACIÓN;41953
2017-09;OTROS QUEROSENOS;0
2017-09;GLP;18808
2017-10;BIODIESEL;139210
2017-10;GASÓLEO A;392835
2017-10;GASÓLEO B;1431
2017-10;GASÓLEO C;7935
2017-10;OTROS GASOLEOS;113404
2017-10;BIOETANOL;17992
2017-10;GASOLINA  AUTO. S/PB 95 I.O.;126097
2017-10;GASOLINA  AUTO. S/PB 98 I.O.;1292
2017-10;OTRAS GASOLINAS;233232
2017-10;FUELÓLEO  BIA;122295
2017-10;OTROS FUELÓLEOS;259025
2017-10;QUEROSENO AVIACIÓN;51263
2017-10;OTROS QUEROSENOS;27
2017-10;GLP;19056
2017-11;BIODIESEL;114280
2017-11;GASÓLEO A;376219
2017-11;GASÓLEO B;1265
2017-11;GASÓLEO C;35670
2017-11;OTROS GASOLEOS;196728
2017-11;BIOETANOL;19754
2017-11;GASOLINA  AUTO. S/PB 95 I.O.;154733
2017-11;GASOLINA  AUTO. S/PB 98 I.O.;610
2017-11;OTRAS GASOLINAS;173286
2017-11;FUELÓLEO  BIA;143334
2017-11;OTROS FUELÓLEOS;248426
2017-11;QUEROSENO AVIACIÓN;95909
2017-11;OTROS QUEROSENOS;0
2017-11;GLP;16206
2017-12;BIODIESEL;125141
2017-12;GASÓLEO A;439516
2017-12;GASÓLEO B;1593
2017-12;GASÓLEO C;15509
2017-12;OTROS GASOLEOS;156012
2017-12;BIOETANOL;18685
2017-12;GASOLINA  AUTO. S/PB 95 I.O.;210514
2017-12;GASOLINA  AUTO. S/PB 98 I.O.;659
2017-12;OTRAS GASOLINAS;175210
2017-12;FUELÓLEO  BIA;158782
2017-12;OTROS FUELÓLEOS;190334
2017-12;QUEROSENO AVIACIÓN;86199
2017-12;OTROS QUEROSENOS;0
2017-12;GLP;5916
2018-01;BIODIESEL;91257
2018-01;GASÓLEO A;313863
2018-01;GASÓLEO B;1020
2018-01;GASÓLEO C;28131
2018-01;OTROS GASOLEOS;125786
2018-01;BIOETANOL;13039
2018-01;GASOLINA  AUTO. S/PB 95 I.O.;182346
2018-01;GASOLINA  AUTO. S/PB 98 I.O.;557
2018-01;OTRAS GASOLINAS;233660
2018-01;FUELÓLEO  BIA;76883
2018-01;OTROS FUELÓLEOS;186431
2018-01;QUEROSENO AVIACIÓN;50862
2018-01;OTROS QUEROSENOS;0
2018-01;GLP;6302
2018-02;BIODIESEL;121608
2018-02;GASÓLEO A;217632
2018-02;GASÓLEO B;1268
2018-02;GASÓLEO C;8279
2018-02;OTROS GASOLEOS;154972
2018-02;BIOETANOL;9909
2018-02;GASOLINA  AUTO. S/PB 95 I.O.;120382
2018-02;GASOLINA  AUTO. S/PB 98 I.O.;542
2018-02;OTRAS GASOLINAS;190970
2018-02;FUELÓLEO  BIA;144068
2018-02;OTROS FUELÓLEOS;156053
2018-02;QUEROSENO AVIACIÓN;29858
2018-02;OTROS QUEROSENOS;0
2018-02;GLP;8051
2018-03;BIODIESEL;90672
2018-03;GASÓLEO A;258556
2018-03;GASÓLEO B;1902
2018-03;GASÓLEO C;29252
2018-03;OTROS GASOLEOS;92437
2018-03;BIOETANOL;17433
2018-03;GASOLINA  AUTO. S/PB 95 I.O.;261729
2018-03;GASOLINA  AUTO. S/PB 98 I.O.;601
2018-03;OTRAS GASOLINAS;151310
2018-03;FUELÓLEO  BIA;79942
2018-03;OTROS FUELÓLEOS;192762
2018-03;QUEROSENO AVIACIÓN;76594
2018-03;OTROS QUEROSENOS;27
2018-03;GLP;9040
2018-04;BIODIESEL;182738
2018-04;GASÓLEO A;222737
2018-04;GASÓLEO B;1994
2018-04;GASÓLEO C;48463
2018-04;OTROS GASOLEOS;99431
2018-04;BIOETANOL;16219
2018-04;GASOLINA  AUTO. S/PB 95 I.O.;180229
2018-04;GASOLINA  AUTO. S/PB 98 I.O.;4020
2018-04;OTRAS GASOLINAS;181347
2018-04;FUELÓLEO  BIA;93518
2018-04;OTROS FUELÓLEOS;255287
2018-04;QUEROSENO AVIACIÓN;58903
2018-04;OTROS QUEROSENOS;0
2018-04;GLP;5865
2018-05;BIODIESEL;212867
2018-05;GASÓLEO A;369300
2018-05;GASÓLEO B;1520
2018-05;GASÓLEO C;57097
2018-05;OTROS GASOLEOS;185288
2018-05;BIOETANOL;15122
2018-05;GASOLINA  AUTO. S/PB 95 I.O.;87785
2018-05;GASOLINA  AUTO. S/PB 98 I.O.;653
2018-05;OTRAS GASOLINAS;132730
2018-05;FUELÓLEO  BIA;52356
2018-05;OTROS FUELÓLEOS;272428
2018-05;QUEROSENO AVIACIÓN;49253
2018-05;OTROS QUEROSENOS;55
2018-05;GLP;13040
2018-06;BIODIESEL;264874
2018-06;GASÓLEO A;226220
2018-06;GASÓLEO B;817
2018-06;GASÓLEO C;61474
2018-06;OTROS GASOLEOS;177074
2018-06;BIOETANOL;23407
2018-06;GASOLINA  AUTO. S/PB 95 I.O.;248237
2018-06;GASOLINA  AUTO. S/PB 98 I.O.;4602
2018-06;OTRAS GASOLINAS;214550
2018-06;FUELÓLEO  BIA;79220
2018-06;OTROS FUELÓLEOS;186963
2018-06;QUEROSENO AVIACIÓN;60238
2018-06;OTROS QUEROSENOS;54
2018-06;GLP;15904
2018-07;BIODIESEL;122991
2018-07;GASÓLEO A;231135
2018-07;GASÓLEO B;1146
2018-07;GASÓLEO C;32025
2018-07;OTROS GASOLEOS;141289
2018-07;BIOETANOL;8431
2018-07;GASOLINA  AUTO. S/PB 95 I.O.;147461
2018-07;GASOLINA  AUTO. S/PB 98 I.O.;803
2018-07;OTRAS GASOLINAS;135624
2018-07;FUELÓLEO  BIA;50077
2018-07;OTROS FUELÓLEOS;197906
2018-07;QUEROSENO AVIACIÓN;20779
2018-07;OTROS QUEROSENOS;54
2018-07;GLP;17946
2018-08;BIODIESEL;187085
2018-08;GASÓLEO A;376399
2018-08;GASÓLEO B;1415
2018-08;GASÓLEO C;25540
2018-08;OTROS GASOLEOS;137345
2018-08;BIOETANOL;15147
2018-08;GASOLINA  AUTO. S/PB 95 I.O.;215020
2018-08;GASOLINA  AUTO. S/PB 98 I.O.;1601
2018-08;OTRAS GASOLINAS;176786
2018-08;FUELÓLEO  BIA;61306
2018-08;OTROS FUELÓLEOS;201668
2018-08;QUEROSENO AVIACIÓN;20705
2018-08;OTROS QUEROSENOS;81
2018-08;GLP;12893
2018-09;BIODIESEL;165455
2018-09;GASÓLEO A;314502
2018-09;GASÓLEO B;1739
2018-09;GASÓLEO C;49258
2018-09;OTROS GASOLEOS;271252
2018-09;BIOETANOL;17067
2018-09;GASOLINA  AUTO. S/PB 95 I.O.;197936
2018-09;GASOLINA  AUTO. S/PB 98 I.O.;3391
2018-09;OTRAS GASOLINAS;140566
2018-09;FUELÓLEO  BIA;26586
2018-09;OTROS FUELÓLEOS;259785
2018-09;QUEROSENO AVIACIÓN;47534
2018-09;OTROS QUEROSENOS;0
2018-09;GLP;17302
2018-10;BIODIESEL;219802
2018-10;GASÓLEO A;381557
2018-10;GASÓLEO B;1994
2018-10;GASÓLEO C;59449
2018-10;OTROS GASOLEOS;275473
2018-10;BIOETANOL;16313
2018-10;GASOLINA  AUTO. S/PB 95 I.O.;146076
2018-10;GASOLINA  AUTO. S/PB 98 I.O.;611
2018-10;OTRAS GASOLINAS;166592
2018-10;FUELÓLEO  BIA;79246
2018-10;OTROS FUELÓLEOS;55441
2018-10;QUEROSENO AVIACIÓN;25346
2018-10;OTROS QUEROSENOS;0
2018-10;GLP;21298
2018-11;BIODIESEL;170091
2018-11;GASÓLEO A;404611
2018-11;GASÓLEO B;1710
2018-11;GASÓLEO C;8285
2018-11;OTROS GASOLEOS;208773
2018-11;BIOETANOL;12695
2018-11;GASOLINA  AUTO. S/PB 95 I.O.;118611
2018-11;GASOLINA  AUTO. S/PB 98 I.O.;561
2018-11;OTRAS GASOLINAS;198722
2018-11;FUELÓLEO  BIA;31957
2018-11;OTROS FUELÓLEOS;127386
2018-11;QUEROSENO AVIACIÓN;68230
2018-11;OTROS QUEROSENOS;0
2018-11;GLP;11120
2018-12;BIODIESEL;243754
2018-12;GASÓLEO A;342602
2018-12;GASÓLEO B;1308
2018-12;GASÓLEO C;68928
2018-12;OTROS GASOLEOS;187764
2018-12;BIOETANOL;17513
2018-12;GASOLINA  AUTO. S/PB 95 I.O.;221762
2018-12;GASOLINA  AUTO. S/PB 98 I.O.;618
2018-12;OTRAS GASOLINAS;202882
2018-12;FUELÓLEO  BIA;73618
2018-12;OTROS FUELÓLEOS;214794
2018-12;QUEROSENO AVIACIÓN;49093
2018-12;OTROS QUEROSENOS;27
2018-12;GLP;8585
2019-01;BIODIESEL;141400
2019-01;GASÓLEO A;320867
2019-01;GASÓLEO B;1856
2019-01;GASÓLEO C;21722
2019-01;OTROS GASOLEOS;79731
2019-01;BIOETANOL;8662
2019-01;GASOLINA  AUTO. S/PB 95 I.O.;53636
2019-01;GASOLINA  AUTO. S/PB 98 I.O.;788
2019-01;OTRAS GASOLINAS;115543
2019-01;FUELÓLEO  BIA;21186
2019-01;OTROS FUELÓLEOS;222105
2019-01;QUEROSENO AVIACIÓN;55616
2019-01;OTROS QUEROSENOS;0
2019-01;GLP;8944
2019-02;BIODIESEL;102824
2019-02;GASÓLEO A;259598
2019-02;GASÓLEO B;1665
2019-02;GASÓLEO C;8162
2019-02;OTROS GASOLEOS;48077
2019-02;BIOETANOL;21672
2019-02;GASOLINA  AUTO. S/PB 95 I.O.;111496
2019-02;GASOLINA  AUTO. S/PB 98 I.O.;4395
2019-02;OTRAS GASOLINAS;67521
2019-02;FUELÓLEO  BIA;61887
2019-02;OTROS FUELÓLEOS;256502
2019-02;QUEROSENO AVIACIÓN;11805
2019-02;OTROS QUEROSENOS;0
2019-02;GLP;7747
2019-03;BIODIESEL;142046
2019-03;GASÓLEO A;430898
2019-03;GASÓLEO B;2119
2019-03;GASÓLEO C;14491
2019-03;OTROS GASOLEOS;149016
2019-03;BIOETANOL;28103
2019-03;GASOLINA  AUTO. S/PB 95 I.O.;150433
2019-03;GASOLINA  AUTO. S/PB 98 I.O.;1782
2019-03;OTRAS GASOLINAS;229628
2019-03;FUELÓLEO  BIA;124046
2019-03;OTROS FUELÓLEOS;85610
2019-03;QUEROSENO AVIACIÓN;55830
2019-03;OTROS QUEROSENOS;0
2019-03;GLP;14379
2019-04;BIODIESEL;238900
2019-04;GASÓLEO A;428981
2019-04;GASÓLEO B;2298
2019-04;GASÓLEO C;68294
2019-04;OTROS GASOLEOS;180987
2019-04;BIOETANOL;15122
2019-04;GASOLINA  AUTO. S/PB 95 I.O.;298317
2019-04;GASOLINA  AUTO. S/PB 98 I.O.;1882
